UUID        = 8b82175c-564a-4453-b418-f83f8606d51d
ScanDate    = 20170825_132254
LogVersion  = EJA_1
LogDataType = ACQUISITION_INFO
NumSlices   = 84
NumVolumes  = 195

VOLUME   SLICE   ACQ_START_TICS  ACQ_FINISH_TICS
   159      51         19410743         19410761
   159      79         19410743         19410761
   159       8         19410772         19410790
   159      36         19410772         19410790
   159      64         19410772         19410790
   159      21         19410800         19410818
   159      49         19410800         19410818
   159      77         19410800         19410818
   159       6         19410828         19410846
   159      34         19410828         19410846
   159      62         19410828         19410846
   159      19         19410856         19410874
   159      47         19410856         19410874
   159      75         19410856         19410874
   159       4         19410885         19410903
   159      32         19410885         19410903
   159      60         19410885         19410903
   159      17         19410913         19410931
   159      45         19410913         19410931
   159      73         19410913         19410931
   159       2         19410941         19410959
   159      30         19410941         19410959
   159      58         19410941         19410959
   159      15         19410970         19410988
   159      43         19410970         19410988
   159      71         19410970         19410988
   160       0         19411006         19411024
   160      28         19411006         19411024
   160      56         19411006         19411024
   160      13         19411034         19411052
   160      41         19411034         19411052
   160      69         19411034         19411052
   160      26         19411063         19411080
   160      54         19411063         19411080
   160      82         19411063         19411080
   160      11         19411091         19411109
   160      39         19411091         19411109
   160      67         19411091         19411109
   160      24         19411119         19411137
   160      52         19411119         19411137
   160      80         19411119         19411137
   160       9         19411147         19411165
   160      37         19411147         19411165
   160      65         19411147         19411165
   160      22         19411176         19411194
   160      50         19411176         19411194
   160      78         19411176         19411194
   160       7         19411204         19411222
   160      35         19411204         19411222
   160      63         19411204         19411222
   160      20         19411232         19411250
   160      48         19411232         19411250
   160      76         19411232         19411250
   160       5         19411261         19411278
   160      33         19411261         19411278
   160      61         19411261         19411278
   160      18         19411289         19411307
   160      46         19411289         19411307
   160      74         19411289         19411307
   160       3         19411317         19411335
   160      31         19411317         19411335
   160      59         19411317         19411335
   160      16         19411345         19411363
   160      44         19411345         19411363
   160      72         19411345         19411363
   160       1         19411374         19411392
   160      29         19411374         19411392
   160      57         19411374         19411392
   160      14         19411402         19411420
   160      42         19411402         19411420
   160      70         19411402         19411420
   160      27         19411430         19411448
   160      55         19411430         19411448
   160      83         19411430         19411448
   160      12         19411458         19411476
   160      40         19411458         19411476
   160      68         19411458         19411476
   160      25         19411487         19411505
   160      53         19411487         19411505
   160      81         19411487         19411505
   160      10         19411515         19411533
   160      38         19411515         19411533
   160      66         19411515         19411533
   160      23         19411543         19411561
   160      51         19411543         19411561
   160      79         19411543         19411561
   160       8         19411572         19411590
   160      36         19411572         19411590
   160      64         19411572         19411590
   160      21         19411600         19411618
   160      49         19411600         19411618
   160      77         19411600         19411618
   160       6         19411628         19411646
   160      34         19411628         19411646
   160      62         19411628         19411646
   160      19         19411656         19411674
   160      47         19411656         19411674
   160      75         19411656         19411674
   160       4         19411685         19411703
   160      32         19411685         19411703
   160      60         19411685         19411703
   160      17         19411713         19411731
   160      45         19411713         19411731
   160      73         19411713         19411731
   160       2         19411741         19411759
   160      30         19411741         19411759
   160      58         19411741         19411759
   160      15         19411770         19411788
   160      43         19411770         19411788
   160      71         19411770         19411788
   161       0         19411806         19411824
   161      28         19411806         19411824
   161      56         19411806         19411824
   161      13         19411834         19411852
   161      41         19411834         19411852
   161      69         19411834         19411852
   161      26         19411863         19411880
   161      54         19411863         19411880
   161      82         19411863         19411880
   161      11         19411891         19411909
   161      39         19411891         19411909
   161      67         19411891         19411909
   161      24         19411919         19411937
   161      52         19411919         19411937
   161      80         19411919         19411937
   161       9         19411947         19411965
   161      37         19411947         19411965
   161      65         19411947         19411965
   161      22         19411976         19411994
   161      50         19411976         19411994
   161      78         19411976         19411994
   161       7         19412004         19412022
   161      35         19412004         19412022
   161      63         19412004         19412022
   161      20         19412032         19412050
   161      48         19412032         19412050
   161      76         19412032         19412050
   161       5         19412061         19412078
   161      33         19412061         19412078
   161      61         19412061         19412078
   161      18         19412089         19412107
   161      46         19412089         19412107
   161      74         19412089         19412107
   161       3         19412117         19412135
   161      31         19412117         19412135
   161      59         19412117         19412135
   161      16         19412145         19412163
   161      44         19412145         19412163
   161      72         19412145         19412163
   161       1         19412174         19412192
   161      29         19412174         19412192
   161      57         19412174         19412192
   161      14         19412202         19412220
   161      42         19412202         19412220
   161      70         19412202         19412220
   161      27         19412230         19412248
   161      55         19412230         19412248
   161      83         19412230         19412248
   161      12         19412258         19412276
   161      40         19412258         19412276
   161      68         19412258         19412276
   161      25         19412287         19412305
   161      53         19412287         19412305
   161      81         19412287         19412305
   161      10         19412315         19412333
   161      38         19412315         19412333
   161      66         19412315         19412333
   161      23         19412343         19412361
   161      51         19412343         19412361
   161      79         19412343         19412361
   161       8         19412372         19412390
   161      36         19412372         19412390
   161      64         19412372         19412390
   161      21         19412400         19412418
   161      49         19412400         19412418
   161      77         19412400         19412418
   161       6         19412428         19412446
   161      34         19412428         19412446
   161      62         19412428         19412446
   161      19         19412456         19412474
   161      47         19412456         19412474
   161      75         19412456         19412474
   161       4         19412485         19412503
   161      32         19412485         19412503
   161      60         19412485         19412503
   161      17         19412513         19412531
   161      45         19412513         19412531
   161      73         19412513         19412531
   161       2         19412541         19412559
   161      30         19412541         19412559
   161      58         19412541         19412559
   161      15         19412570         19412588
   161      43         19412570         19412588
   161      71         19412570         19412588
   162       0         19412606         19412624
   162      28         19412606         19412624
   162      56         19412606         19412624
   162      13         19412634         19412652
   162      41         19412634         19412652
   162      69         19412634         19412652
   162      26         19412663         19412680
   162      54         19412663         19412680
   162      82         19412663         19412680
   162      11         19412691         19412709
   162      39         19412691         19412709
   162      67         19412691         19412709
   162      24         19412719         19412737
   162      52         19412719         19412737
   162      80         19412719         19412737
   162       9         19412747         19412765
   162      37         19412747         19412765
   162      65         19412747         19412765
   162      22         19412776         19412794
   162      50         19412776         19412794
   162      78         19412776         19412794
   162       7         19412804         19412822
   162      35         19412804         19412822
   162      63         19412804         19412822
   162      20         19412832         19412850
   162      48         19412832         19412850
   162      76         19412832         19412850
   162       5         19412861         19412878
   162      33         19412861         19412878
   162      61         19412861         19412878
   162      18         19412889         19412907
   162      46         19412889         19412907
   162      74         19412889         19412907
   162       3         19412917         19412935
   162      31         19412917         19412935
   162      59         19412917         19412935
   162      16         19412945         19412963
   162      44         19412945         19412963
   162      72         19412945         19412963
   162       1         19412974         19412992
   162      29         19412974         19412992
   162      57         19412974         19412992
   162      14         19413002         19413020
   162      42         19413002         19413020
   162      70         19413002         19413020
   162      27         19413030         19413048
   162      55         19413030         19413048
   162      83         19413030         19413048
   162      12         19413058         19413076
   162      40         19413058         19413076
   162      68         19413058         19413076
   162      25         19413087         19413105
   162      53         19413087         19413105
   162      81         19413087         19413105
   162      10         19413115         19413133
   162      38         19413115         19413133
   162      66         19413115         19413133
   162      23         19413143         19413161
   162      51         19413143         19413161
   162      79         19413143         19413161
   162       8         19413172         19413190
   162      36         19413172         19413190
   162      64         19413172         19413190
   162      21         19413200         19413218
   162      49         19413200         19413218
   162      77         19413200         19413218
   162       6         19413228         19413246
   162      34         19413228         19413246
   162      62         19413228         19413246
   162      19         19413256         19413274
   162      47         19413256         19413274
   162      75         19413256         19413274
   162       4         19413285         19413303
   162      32         19413285         19413303
   162      60         19413285         19413303
   162      17         19413313         19413331
   162      45         19413313         19413331
   162      73         19413313         19413331
   162       2         19413341         19413359
   162      30         19413341         19413359
   162      58         19413341         19413359
   162      15         19413370         19413388
   162      43         19413370         19413388
   162      71         19413370         19413388
   163       0         19413406         19413424
   163      28         19413406         19413424
   163      56         19413406         19413424
   163      13         19413434         19413452
   163      41         19413434         19413452
   163      69         19413434         19413452
   163      26         19413463         19413480
   163      54         19413463         19413480
   163      82         19413463         19413480
   163      11         19413491         19413509
   163      39         19413491         19413509
   163      67         19413491         19413509
   163      24         19413519         19413537
   163      52         19413519         19413537
   163      80         19413519         19413537
   163       9         19413547         19413565
   163      37         19413547         19413565
   163      65         19413547         19413565
   163      22         19413576         19413594
   163      50         19413576         19413594
   163      78         19413576         19413594
   163       7         19413604         19413622
   163      35         19413604         19413622
   163      63         19413604         19413622
   163      20         19413632         19413650
   163      48         19413632         19413650
   163      76         19413632         19413650
   163       5         19413661         19413678
   163      33         19413661         19413678
   163      61         19413661         19413678
   163      18         19413689         19413707
   163      46         19413689         19413707
   163      74         19413689         19413707
   163       3         19413717         19413735
   163      31         19413717         19413735
   163      59         19413717         19413735
   163      16         19413745         19413763
   163      44         19413745         19413763
   163      72         19413745         19413763
   163       1         19413774         19413792
   163      29         19413774         19413792
   163      57         19413774         19413792
   163      14         19413802         19413820
   163      42         19413802         19413820
   163      70         19413802         19413820
   163      27         19413830         19413848
   163      55         19413830         19413848
   163      83         19413830         19413848
   163      12         19413858         19413876
   163      40         19413858         19413876
   163      68         19413858         19413876
   163      25         19413887         19413905
   163      53         19413887         19413905
   163      81         19413887         19413905
   163      10         19413915         19413933
   163      38         19413915         19413933
   163      66         19413915         19413933
   163      23         19413943         19413961
   163      51         19413943         19413961
   163      79         19413943         19413961
   163       8         19413972         19413990
   163      36         19413972         19413990
   163      64         19413972         19413990
   163      21         19414000         19414018
   163      49         19414000         19414018
   163      77         19414000         19414018
   163       6         19414028         19414046
   163      34         19414028         19414046
   163      62         19414028         19414046
   163      19         19414056         19414074
   163      47         19414056         19414074
   163      75         19414056         19414074
   163       4         19414085         19414103
   163      32         19414085         19414103
   163      60         19414085         19414103
   163      17         19414113         19414131
   163      45         19414113         19414131
   163      73         19414113         19414131
   163       2         19414141         19414159
   163      30         19414141         19414159
   163      58         19414141         19414159
   163      15         19414170         19414188
   163      43         19414170         19414188
   163      71         19414170         19414188
   164       0         19414206         19414224
   164      28         19414206         19414224
   164      56         19414206         19414224
   164      13         19414234         19414252
   164      41         19414234         19414252
   164      69         19414234         19414252
   164      26         19414263         19414280
   164      54         19414263         19414280
   164      82         19414263         19414280
   164      11         19414291         19414309
   164      39         19414291         19414309
   164      67         19414291         19414309
   164      24         19414319         19414337
   164      52         19414319         19414337
   164      80         19414319         19414337
   164       9         19414347         19414365
   164      37         19414347         19414365
   164      65         19414347         19414365
   164      22         19414376         19414394
   164      50         19414376         19414394
   164      78         19414376         19414394
   164       7         19414404         19414422
   164      35         19414404         19414422
   164      63         19414404         19414422
   164      20         19414432         19414450
   164      48         19414432         19414450
   164      76         19414432         19414450
   164       5         19414461         19414478
   164      33         19414461         19414478
   164      61         19414461         19414478
   164      18         19414489         19414507
   164      46         19414489         19414507
   164      74         19414489         19414507
   164       3         19414517         19414535
   164      31         19414517         19414535
   164      59         19414517         19414535
   164      16         19414545         19414563
   164      44         19414545         19414563
   164      72         19414545         19414563
   164       1         19414574         19414592
   164      29         19414574         19414592
   164      57         19414574         19414592
   164      14         19414602         19414620
   164      42         19414602         19414620
   164      70         19414602         19414620
   164      27         19414630         19414648
   164      55         19414630         19414648
   164      83         19414630         19414648
   164      12         19414658         19414676
   164      40         19414658         19414676
   164      68         19414658         19414676
   164      25         19414687         19414705
   164      53         19414687         19414705
   164      81         19414687         19414705
   164      10         19414715         19414733
   164      38         19414715         19414733
   164      66         19414715         19414733
   164      23         19414743         19414761
   164      51         19414743         19414761
   164      79         19414743         19414761
   164       8         19414772         19414790
   164      36         19414772         19414790
   164      64         19414772         19414790
   164      21         19414800         19414818
   164      49         19414800         19414818
   164      77         19414800         19414818
   164       6         19414828         19414846
   164      34         19414828         19414846
   164      62         19414828         19414846
   164      19         19414856         19414874
   164      47         19414856         19414874
   164      75         19414856         19414874
   164       4         19414885         19414903
   164      32         19414885         19414903
   164      60         19414885         19414903
   164      17         19414913         19414931
   164      45         19414913         19414931
   164      73         19414913         19414931
   164       2         19414941         19414959
   164      30         19414941         19414959
   164      58         19414941         19414959
   164      15         19414970         19414988
   164      43         19414970         19414988
   164      71         19414970         19414988
   165       0         19415006         19415024
   165      28         19415006         19415024
   165      56         19415006         19415024
   165      13         19415034         19415052
   165      41         19415034         19415052
   165      69         19415034         19415052
   165      26         19415063         19415080
   165      54         19415063         19415080
   165      82         19415063         19415080
   165      11         19415091         19415109
   165      39         19415091         19415109
   165      67         19415091         19415109
   165      24         19415119         19415137
   165      52         19415119         19415137
   165      80         19415119         19415137
   165       9         19415147         19415165
   165      37         19415147         19415165
   165      65         19415147         19415165
   165      22         19415176         19415194
   165      50         19415176         19415194
   165      78         19415176         19415194
   165       7         19415204         19415222
   165      35         19415204         19415222
   165      63         19415204         19415222
   165      20         19415232         19415250
   165      48         19415232         19415250
   165      76         19415232         19415250
   165       5         19415261         19415278
   165      33         19415261         19415278
   165      61         19415261         19415278
   165      18         19415289         19415307
   165      46         19415289         19415307
   165      74         19415289         19415307
   165       3         19415317         19415335
   165      31         19415317         19415335
   165      59         19415317         19415335
   165      16         19415345         19415363
   165      44         19415345         19415363
   165      72         19415345         19415363
   165       1         19415374         19415392
   165      29         19415374         19415392
   165      57         19415374         19415392
   165      14         19415402         19415420
   165      42         19415402         19415420
   165      70         19415402         19415420
   165      27         19415430         19415448
   165      55         19415430         19415448
   165      83         19415430         19415448
   165      12         19415458         19415476
   165      40         19415458         19415476
   165      68         19415458         19415476
   165      25         19415487         19415505
   165      53         19415487         19415505
   165      81         19415487         19415505
   165      10         19415515         19415533
   165      38         19415515         19415533
   165      66         19415515         19415533
   165      23         19415543         19415561
   165      51         19415543         19415561
   165      79         19415543         19415561
   165       8         19415572         19415590
   165      36         19415572         19415590
   165      64         19415572         19415590
   165      21         19415600         19415618
   165      49         19415600         19415618
   165      77         19415600         19415618
   165       6         19415628         19415646
   165      34         19415628         19415646
   165      62         19415628         19415646
   165      19         19415656         19415674
   165      47         19415656         19415674
   165      75         19415656         19415674
   165       4         19415685         19415703
   165      32         19415685         19415703
   165      60         19415685         19415703
   165      17         19415713         19415731
   165      45         19415713         19415731
   165      73         19415713         19415731
   165       2         19415741         19415759
   165      30         19415741         19415759
   165      58         19415741         19415759
   165      15         19415770         19415788
   165      43         19415770         19415788
   165      71         19415770         19415788
   166       0         19415806         19415824
   166      28         19415806         19415824
   166      56         19415806         19415824
   166      13         19415834         19415852
   166      41         19415834         19415852
   166      69         19415834         19415852
   166      26         19415863         19415880
   166      54         19415863         19415880
   166      82         19415863         19415880
   166      11         19415891         19415909
   166      39         19415891         19415909
   166      67         19415891         19415909
   166      24         19415919         19415937
   166      52         19415919         19415937
   166      80         19415919         19415937
   166       9         19415947         19415965
   166      37         19415947         19415965
   166      65         19415947         19415965
   166      22         19415976         19415994
   166      50         19415976         19415994
   166      78         19415976         19415994
   166       7         19416004         19416022
   166      35         19416004         19416022
   166      63         19416004         19416022
   166      20         19416032         19416050
   166      48         19416032         19416050
   166      76         19416032         19416050
   166       5         19416061         19416078
   166      33         19416061         19416078
   166      61         19416061         19416078
   166      18         19416089         19416107
   166      46         19416089         19416107
   166      74         19416089         19416107
   166       3         19416117         19416135
   166      31         19416117         19416135
   166      59         19416117         19416135
   166      16         19416145         19416163
   166      44         19416145         19416163
   166      72         19416145         19416163
   166       1         19416174         19416192
   166      29         19416174         19416192
   166      57         19416174         19416192
   166      14         19416202         19416220
   166      42         19416202         19416220
   166      70         19416202         19416220
   166      27         19416230         19416248
   166      55         19416230         19416248
   166      83         19416230         19416248
   166      12         19416258         19416276
   166      40         19416258         19416276
   166      68         19416258         19416276
   166      25         19416287         19416305
   166      53         19416287         19416305
   166      81         19416287         19416305
   166      10         19416315         19416333
   166      38         19416315         19416333
   166      66         19416315         19416333
   166      23         19416343         19416361
   166      51         19416343         19416361
   166      79         19416343         19416361
   166       8         19416372         19416390
   166      36         19416372         19416390
   166      64         19416372         19416390
   166      21         19416400         19416418
   166      49         19416400         19416418
   166      77         19416400         19416418
   166       6         19416428         19416446
   166      34         19416428         19416446
   166      62         19416428         19416446
   166      19         19416456         19416474
   166      47         19416456         19416474
   166      75         19416456         19416474
   166       4         19416485         19416503
   166      32         19416485         19416503
   166      60         19416485         19416503
   166      17         19416513         19416531
   166      45         19416513         19416531
   166      73         19416513         19416531
   166       2         19416541         19416559
   166      30         19416541         19416559
   166      58         19416541         19416559
   166      15         19416570         19416588
   166      43         19416570         19416588
   166      71         19416570         19416588
   167       0         19416606         19416624
   167      28         19416606         19416624
   167      56         19416606         19416624
   167      13         19416634         19416652
   167      41         19416634         19416652
   167      69         19416634         19416652
   167      26         19416663         19416680
   167      54         19416663         19416680
   167      82         19416663         19416680
   167      11         19416691         19416709
   167      39         19416691         19416709
   167      67         19416691         19416709
   167      24         19416719         19416737
   167      52         19416719         19416737
   167      80         19416719         19416737
   167       9         19416747         19416765
   167      37         19416747         19416765
   167      65         19416747         19416765
   167      22         19416776         19416794
   167      50         19416776         19416794
   167      78         19416776         19416794
   167       7         19416804         19416822
   167      35         19416804         19416822
   167      63         19416804         19416822
   167      20         19416832         19416850
   167      48         19416832         19416850
   167      76         19416832         19416850
   167       5         19416861         19416878
   167      33         19416861         19416878
   167      61         19416861         19416878
   167      18         19416889         19416907
   167      46         19416889         19416907
   167      74         19416889         19416907
   167       3         19416917         19416935
   167      31         19416917         19416935
   167      59         19416917         19416935
   167      16         19416945         19416963
   167      44         19416945         19416963
   167      72         19416945         19416963
   167       1         19416974         19416992
   167      29         19416974         19416992
   167      57         19416974         19416992
   167      14         19417002         19417020
   167      42         19417002         19417020
   167      70         19417002         19417020
   167      27         19417030         19417048
   167      55         19417030         19417048
   167      83         19417030         19417048
   167      12         19417058         19417076
   167      40         19417058         19417076
   167      68         19417058         19417076
   167      25         19417087         19417105
   167      53         19417087         19417105
   167      81         19417087         19417105
   167      10         19417115         19417133
   167      38         19417115         19417133
   167      66         19417115         19417133
   167      23         19417143         19417161
   167      51         19417143         19417161
   167      79         19417143         19417161
   167       8         19417172         19417190
   167      36         19417172         19417190
   167      64         19417172         19417190
   167      21         19417200         19417218
   167      49         19417200         19417218
   167      77         19417200         19417218
   167       6         19417228         19417246
   167      34         19417228         19417246
   167      62         19417228         19417246
   167      19         19417256         19417274
   167      47         19417256         19417274
   167      75         19417256         19417274
   167       4         19417285         19417303
   167      32         19417285         19417303
   167      60         19417285         19417303
   167      17         19417313         19417331
   167      45         19417313         19417331
   167      73         19417313         19417331
   167       2         19417341         19417359
   167      30         19417341         19417359
   167      58         19417341         19417359
   167      15         19417370         19417388
   167      43         19417370         19417388
   167      71         19417370         19417388
   168       0         19417406         19417424
   168      28         19417406         19417424
   168      56         19417406         19417424
   168      13         19417434         19417452
   168      41         19417434         19417452
   168      69         19417434         19417452
   168      26         19417463         19417480
   168      54         19417463         19417480
   168      82         19417463         19417480
   168      11         19417491         19417509
   168      39         19417491         19417509
   168      67         19417491         19417509
   168      24         19417519         19417537
   168      52         19417519         19417537
   168      80         19417519         19417537
   168       9         19417547         19417565
   168      37         19417547         19417565
   168      65         19417547         19417565
   168      22         19417576         19417594
   168      50         19417576         19417594
   168      78         19417576         19417594
   168       7         19417604         19417622
   168      35         19417604         19417622
   168      63         19417604         19417622
   168      20         19417632         19417650
   168      48         19417632         19417650
   168      76         19417632         19417650
   168       5         19417661         19417678
   168      33         19417661         19417678
   168      61         19417661         19417678
   168      18         19417689         19417707
   168      46         19417689         19417707
   168      74         19417689         19417707
   168       3         19417717         19417735
   168      31         19417717         19417735
   168      59         19417717         19417735
   168      16         19417745         19417763
   168      44         19417745         19417763
   168      72         19417745         19417763
   168       1         19417774         19417792
   168      29         19417774         19417792
   168      57         19417774         19417792
   168      14         19417802         19417820
   168      42         19417802         19417820
   168      70         19417802         19417820
   168      27         19417830         19417848
   168      55         19417830         19417848
   168      83         19417830         19417848
   168      12         19417858         19417876
   168      40         19417858         19417876
   168      68         19417858         19417876
   168      25         19417887         19417905
   168      53         19417887         19417905
   168      81         19417887         19417905
   168      10         19417915         19417933
   168      38         19417915         19417933
   168      66         19417915         19417933
   168      23         19417943         19417961
   168      51         19417943         19417961
   168      79         19417943         19417961
   168       8         19417972         19417990
   168      36         19417972         19417990
   168      64         19417972         19417990
   168      21         19418000         19418018
   168      49         19418000         19418018
   168      77         19418000         19418018
   168       6         19418028         19418046
   168      34         19418028         19418046
   168      62         19418028         19418046
   168      19         19418056         19418074
   168      47         19418056         19418074
   168      75         19418056         19418074
   168       4         19418085         19418103
   168      32         19418085         19418103
   168      60         19418085         19418103
   168      17         19418113         19418131
   168      45         19418113         19418131
   168      73         19418113         19418131
   168       2         19418141         19418159
   168      30         19418141         19418159
   168      58         19418141         19418159
   168      15         19418170         19418188
   168      43         19418170         19418188
   168      71         19418170         19418188
   169       0         19418206         19418224
   169      28         19418206         19418224
   169      56         19418206         19418224
   169      13         19418234         19418252
   169      41         19418234         19418252
   169      69         19418234         19418252
   169      26         19418263         19418280
   169      54         19418263         19418280
   169      82         19418263         19418280
   169      11         19418291         19418309
   169      39         19418291         19418309
   169      67         19418291         19418309
   169      24         19418319         19418337
   169      52         19418319         19418337
   169      80         19418319         19418337
   169       9         19418347         19418365
   169      37         19418347         19418365
   169      65         19418347         19418365
   169      22         19418376         19418394
   169      50         19418376         19418394
   169      78         19418376         19418394
   169       7         19418404         19418422
   169      35         19418404         19418422
   169      63         19418404         19418422
   169      20         19418432         19418450
   169      48         19418432         19418450
   169      76         19418432         19418450
   169       5         19418461         19418478
   169      33         19418461         19418478
   169      61         19418461         19418478
   169      18         19418489         19418507
   169      46         19418489         19418507
   169      74         19418489         19418507
   169       3         19418517         19418535
   169      31         19418517         19418535
   169      59         19418517         19418535
   169      16         19418545         19418563
   169      44         19418545         19418563
   169      72         19418545         19418563
   169       1         19418574         19418592
   169      29         19418574         19418592
   169      57         19418574         19418592
   169      14         19418602         19418620
   169      42         19418602         19418620
   169      70         19418602         19418620
   169      27         19418630         19418648
   169      55         19418630         19418648
   169      83         19418630         19418648
   169      12         19418658         19418676
   169      40         19418658         19418676
   169      68         19418658         19418676
   169      25         19418687         19418705
   169      53         19418687         19418705
   169      81         19418687         19418705
   169      10         19418715         19418733
   169      38         19418715         19418733
   169      66         19418715         19418733
   169      23         19418743         19418761
   169      51         19418743         19418761
   169      79         19418743         19418761
   169       8         19418772         19418790
   169      36         19418772         19418790
   169      64         19418772         19418790
   169      21         19418800         19418818
   169      49         19418800         19418818
   169      77         19418800         19418818
   169       6         19418828         19418846
   169      34         19418828         19418846
   169      62         19418828         19418846
   169      19         19418856         19418874
   169      47         19418856         19418874
   169      75         19418856         19418874
   169       4         19418885         19418903
   169      32         19418885         19418903
   169      60         19418885         19418903
   169      17         19418913         19418931
   169      45         19418913         19418931
   169      73         19418913         19418931
   169       2         19418941         19418959
   169      30         19418941         19418959
   169      58         19418941         19418959
   169      15         19418970         19418988
   169      43         19418970         19418988
   169      71         19418970         19418988
   170       0         19419006         19419024
   170      28         19419006         19419024
   170      56         19419006         19419024
   170      13         19419034         19419052
   170      41         19419034         19419052
   170      69         19419034         19419052
   170      26         19419063         19419080
   170      54         19419063         19419080
   170      82         19419063         19419080
   170      11         19419091         19419109
   170      39         19419091         19419109
   170      67         19419091         19419109
   170      24         19419119         19419137
   170      52         19419119         19419137
   170      80         19419119         19419137
   170       9         19419147         19419165
   170      37         19419147         19419165
   170      65         19419147         19419165
   170      22         19419176         19419194
   170      50         19419176         19419194
   170      78         19419176         19419194
   170       7         19419204         19419222
   170      35         19419204         19419222
   170      63         19419204         19419222
   170      20         19419232         19419250
   170      48         19419232         19419250
   170      76         19419232         19419250
   170       5         19419261         19419278
   170      33         19419261         19419278
   170      61         19419261         19419278
   170      18         19419289         19419307
   170      46         19419289         19419307
   170      74         19419289         19419307
   170       3         19419317         19419335
   170      31         19419317         19419335
   170      59         19419317         19419335
   170      16         19419345         19419363
   170      44         19419345         19419363
   170      72         19419345         19419363
   170       1         19419374         19419392
   170      29         19419374         19419392
   170      57         19419374         19419392
   170      14         19419402         19419420
   170      42         19419402         19419420
   170      70         19419402         19419420
   170      27         19419430         19419448
   170      55         19419430         19419448
   170      83         19419430         19419448
   170      12         19419458         19419476
   170      40         19419458         19419476
   170      68         19419458         19419476
   170      25         19419487         19419505
   170      53         19419487         19419505
